transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amount,week,weekday,transaction_hour
107857,2023-05-26,06:35:49,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,2023-05-22/2023-05-28,Friday,6
107858,2023-05-26,06:37:16,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,2023-05-22/2023-05-28,Friday,6
107859,2023-05-26,06:37:53,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-05-22/2023-05-28,Friday,6
107860,2023-05-26,06:37:59,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2023-05-22/2023-05-28,Friday,6
107861,2023-05-26,06:39:19,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,10.5,2023-05-22/2023-05-28,Friday,6
107862,2023-05-26,06:39:19,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,2023-05-22/2023-05-28,Friday,6
107863,2023-05-26,06:40:41,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,2023-05-22/2023-05-28,Friday,6
107864,2023-05-26,06:43:04,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,2023-05-22/2023-05-28,Friday,6
107865,2023-05-26,06:43:07,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2023-05-22/2023-05-28,Friday,6
107866,2023-05-26,06:44:05,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,2023-05-22/2023-05-28,Friday,6
107867,2023-05-26,06:44:16,1,8,Hell's Kitchen,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,20.45,2023-05-22/2023-05-28,Friday,6
107868,2023-05-26,06:44:53,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,12.75,2023-05-22/2023-05-28,Friday,6
107869,2023-05-26,06:44:53,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023-05-22/2023-05-28,Friday,6
107870,2023-05-26,06:46:45,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,2023-05-22/2023-05-28,Friday,6
107871,2023-05-26,06:46:50,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,2023-05-22/2023-05-28,Friday,6
107872,2023-05-26,06:47:10,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2023-05-22/2023-05-28,Friday,6
107873,2023-05-26,06:47:42,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,10.5,2023-05-22/2023-05-28,Friday,6
107874,2023-05-26,06:48:43,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2023-05-22/2023-05-28,Friday,6
107875,2023-05-26,06:49:02,3,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,7.5,2023-05-22/2023-05-28,Friday,6
107876,2023-05-26,06:49:02,1,5,Lower Manhattan,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend,22.5,2023-05-22/2023-05-28,Friday,6
107877,2023-05-26,06:49:34,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-05-22/2023-05-28,Friday,6
107878,2023-05-26,06:49:40,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023-05-22/2023-05-28,Friday,6
107879,2023-05-26,06:50:09,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,2023-05-22/2023-05-28,Friday,6
107880,2023-05-26,06:50:09,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-05-22/2023-05-28,Friday,6
107881,2023-05-26,06:50:09,1,5,Lower Manhattan,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai,9.5,2023-05-22/2023-05-28,Friday,6
107882,2023-05-26,06:50:10,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2023-05-22/2023-05-28,Friday,6
107883,2023-05-26,06:50:10,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,2023-05-22/2023-05-28,Friday,6
107884,2023-05-26,06:51:22,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,2023-05-22/2023-05-28,Friday,6
107885,2023-05-26,06:51:30,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,9.0,2023-05-22/2023-05-28,Friday,6
107886,2023-05-26,06:52:02,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2023-05-22/2023-05-28,Friday,6
107887,2023-05-26,06:52:22,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,2023-05-22/2023-05-28,Friday,6
107888,2023-05-26,06:53:22,3,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,7.3500000000000005,2023-05-22/2023-05-28,Friday,6
107889,2023-05-26,06:53:46,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2023-05-22/2023-05-28,Friday,6
107890,2023-05-26,06:54:38,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-05-22/2023-05-28,Friday,6
107891,2023-05-26,06:54:40,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,2023-05-22/2023-05-28,Friday,6
107892,2023-05-26,06:55:56,3,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,13.5,2023-05-22/2023-05-28,Friday,6
107893,2023-05-26,06:55:56,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-05-22/2023-05-28,Friday,6
107894,2023-05-26,06:56:31,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,11.25,2023-05-22/2023-05-28,Friday,6
107895,2023-05-26,06:56:31,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,2023-05-22/2023-05-28,Friday,6
107896,2023-05-26,06:56:31,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-05-22/2023-05-28,Friday,6
107897,2023-05-26,06:56:32,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2023-05-22/2023-05-28,Friday,6
107898,2023-05-26,06:56:45,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-05-22/2023-05-28,Friday,6
107899,2023-05-26,06:56:50,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-05-22/2023-05-28,Friday,6
107900,2023-05-26,06:57:11,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,2023-05-22/2023-05-28,Friday,6
107901,2023-05-26,06:58:02,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,7.5,2023-05-22/2023-05-28,Friday,6
107902,2023-05-26,06:58:02,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-05-22/2023-05-28,Friday,6
107903,2023-05-26,06:58:38,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2023-05-22/2023-05-28,Friday,6
107904,2023-05-26,06:58:52,1,8,Hell's Kitchen,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai,8.95,2023-05-22/2023-05-28,Friday,6
107905,2023-05-26,06:58:53,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,2023-05-22/2023-05-28,Friday,6
107906,2023-05-26,06:59:00,3,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,7.5,2023-05-22/2023-05-28,Friday,6
107907,2023-05-26,06:59:38,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,11.25,2023-05-22/2023-05-28,Friday,6
107908,2023-05-26,06:59:38,1,5,Lower Manhattan,83,14.0,Branded,Housewares,I Need My Bean! Latte cup,14.0,2023-05-22/2023-05-28,Friday,6
107909,2023-05-26,07:00:31,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,2023-05-22/2023-05-28,Friday,7
107910,2023-05-26,07:01:24,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,2023-05-22/2023-05-28,Friday,7
107911,2023-05-26,07:02:09,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2023-05-22/2023-05-28,Friday,7
107912,2023-05-26,07:03:02,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2023-05-22/2023-05-28,Friday,7
107913,2023-05-26,07:03:03,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7.5,2023-05-22/2023-05-28,Friday,7
107914,2023-05-26,07:04:07,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,2023-05-22/2023-05-28,Friday,7
107915,2023-05-26,07:04:52,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023-05-22/2023-05-28,Friday,7
107916,2023-05-26,07:05:41,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2023-05-22/2023-05-28,Friday,7
107917,2023-05-26,07:06:03,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,2023-05-22/2023-05-28,Friday,7
107918,2023-05-26,07:06:03,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-05-22/2023-05-28,Friday,7
107919,2023-05-26,07:06:46,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2023-05-22/2023-05-28,Friday,7
107920,2023-05-26,07:06:59,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2023-05-22/2023-05-28,Friday,7
107921,2023-05-26,07:07:30,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2023-05-22/2023-05-28,Friday,7
107922,2023-05-26,07:08:19,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,2023-05-22/2023-05-28,Friday,7
107923,2023-05-26,07:09:36,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2023-05-22/2023-05-28,Friday,7
107924,2023-05-26,07:10:25,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2023-05-22/2023-05-28,Friday,7
107925,2023-05-26,07:10:25,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-05-22/2023-05-28,Friday,7
107926,2023-05-26,07:10:46,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,2023-05-22/2023-05-28,Friday,7
107927,2023-05-26,07:10:48,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,9.0,2023-05-22/2023-05-28,Friday,7
107928,2023-05-26,07:10:48,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-05-22/2023-05-28,Friday,7
107929,2023-05-26,07:11:04,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2023-05-22/2023-05-28,Friday,7
107930,2023-05-26,07:11:04,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-05-22/2023-05-28,Friday,7
107931,2023-05-26,07:11:21,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2023-05-22/2023-05-28,Friday,7
107932,2023-05-26,07:11:47,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,2023-05-22/2023-05-28,Friday,7
107933,2023-05-26,07:12:13,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2023-05-22/2023-05-28,Friday,7
107934,2023-05-26,07:13:05,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2023-05-22/2023-05-28,Friday,7
107935,2023-05-26,07:13:05,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-05-22/2023-05-28,Friday,7
107936,2023-05-26,07:13:45,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,2023-05-22/2023-05-28,Friday,7
107937,2023-05-26,07:13:47,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,2023-05-22/2023-05-28,Friday,7
107938,2023-05-26,07:13:47,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-05-22/2023-05-28,Friday,7
107939,2023-05-26,07:14:53,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7.5,2023-05-22/2023-05-28,Friday,7
107940,2023-05-26,07:15:01,3,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,7.5,2023-05-22/2023-05-28,Friday,7
107941,2023-05-26,07:15:08,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2023-05-22/2023-05-28,Friday,7
107942,2023-05-26,07:16:01,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2023-05-22/2023-05-28,Friday,7
107943,2023-05-26,07:16:18,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,2023-05-22/2023-05-28,Friday,7
107944,2023-05-26,07:19:26,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2023-05-22/2023-05-28,Friday,7
107945,2023-05-26,07:21:42,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2023-05-22/2023-05-28,Friday,7
107946,2023-05-26,07:22:00,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2023-05-22/2023-05-28,Friday,7
107947,2023-05-26,07:22:00,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,2023-05-22/2023-05-28,Friday,7
107948,2023-05-26,07:22:24,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,2023-05-22/2023-05-28,Friday,7
107949,2023-05-26,07:22:24,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-05-22/2023-05-28,Friday,7
107950,2023-05-26,07:22:48,1,8,Hell's Kitchen,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,20.45,2023-05-22/2023-05-28,Friday,7
107951,2023-05-26,07:23:11,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-05-22/2023-05-28,Friday,7
107952,2023-05-26,07:23:21,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,2023-05-22/2023-05-28,Friday,7
107953,2023-05-26,07:23:35,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2023-05-22/2023-05-28,Friday,7
107954,2023-05-26,07:23:55,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,2023-05-22/2023-05-28,Friday,7
107955,2023-05-26,07:24:54,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2023-05-22/2023-05-28,Friday,7
107956,2023-05-26,07:25:08,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2023-05-22/2023-05-28,Friday,7
107957,2023-05-26,07:26:06,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,2023-05-22/2023-05-28,Friday,7
107958,2023-05-26,07:26:30,3,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,9.0,2023-05-22/2023-05-28,Friday,7
107959,2023-05-26,07:26:31,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,9.0,2023-05-22/2023-05-28,Friday,7
107960,2023-05-26,07:26:36,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2023-05-22/2023-05-28,Friday,7
107961,2023-05-26,07:27:28,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,2023-05-22/2023-05-28,Friday,7
107962,2023-05-26,07:27:28,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-05-22/2023-05-28,Friday,7
107963,2023-05-26,07:28:30,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2023-05-22/2023-05-28,Friday,7
107964,2023-05-26,07:28:58,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2023-05-22/2023-05-28,Friday,7
107965,2023-05-26,07:30:13,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2023-05-22/2023-05-28,Friday,7
107966,2023-05-26,07:32:42,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,2023-05-22/2023-05-28,Friday,7
107967,2023-05-26,07:32:42,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,2023-05-22/2023-05-28,Friday,7
107968,2023-05-26,07:33:36,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,10.5,2023-05-22/2023-05-28,Friday,7
107969,2023-05-26,07:35:47,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,9.0,2023-05-22/2023-05-28,Friday,7
107970,2023-05-26,07:35:47,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-05-22/2023-05-28,Friday,7
107971,2023-05-26,07:35:47,1,5,Lower Manhattan,83,14.0,Branded,Housewares,I Need My Bean! Latte cup,14.0,2023-05-22/2023-05-28,Friday,7
107972,2023-05-26,07:37:34,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,2023-05-22/2023-05-28,Friday,7
107973,2023-05-26,07:38:42,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,2023-05-22/2023-05-28,Friday,7
107974,2023-05-26,07:39:02,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023-05-22/2023-05-28,Friday,7
107975,2023-05-26,07:39:02,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,2023-05-22/2023-05-28,Friday,7
107976,2023-05-26,07:39:10,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2023-05-22/2023-05-28,Friday,7
107977,2023-05-26,07:39:10,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-05-22/2023-05-28,Friday,7
107978,2023-05-26,07:40:15,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2023-05-22/2023-05-28,Friday,7
107979,2023-05-26,07:40:22,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,2023-05-22/2023-05-28,Friday,7
107980,2023-05-26,07:40:59,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,2023-05-22/2023-05-28,Friday,7
107981,2023-05-26,07:41:32,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-05-22/2023-05-28,Friday,7
107982,2023-05-26,07:41:32,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,2023-05-22/2023-05-28,Friday,7
107983,2023-05-26,07:43:01,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2023-05-22/2023-05-28,Friday,7
107984,2023-05-26,07:43:01,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-05-22/2023-05-28,Friday,7
107985,2023-05-26,07:45:43,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2023-05-22/2023-05-28,Friday,7
107986,2023-05-26,07:45:47,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2023-05-22/2023-05-28,Friday,7
107987,2023-05-26,07:46:11,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2023-05-22/2023-05-28,Friday,7
107988,2023-05-26,07:46:54,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2023-05-22/2023-05-28,Friday,7
107989,2023-05-26,07:46:54,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-05-22/2023-05-28,Friday,7
107990,2023-05-26,07:47:14,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-05-22/2023-05-28,Friday,7
107991,2023-05-26,07:48:31,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023-05-22/2023-05-28,Friday,7
107992,2023-05-26,07:48:44,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,2023-05-22/2023-05-28,Friday,7
107993,2023-05-26,07:49:42,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,2023-05-22/2023-05-28,Friday,7
107994,2023-05-26,07:49:42,1,8,Hell's Kitchen,5,15.0,Coffee beans,Gourmet Beans,Columbian Medium Roast,15.0,2023-05-22/2023-05-28,Friday,7
107995,2023-05-26,07:50:14,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,6.6000000000000005,2023-05-22/2023-05-28,Friday,7
107996,2023-05-26,07:53:03,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023-05-22/2023-05-28,Friday,7
107997,2023-05-26,07:53:44,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,2023-05-22/2023-05-28,Friday,7
107998,2023-05-26,07:53:46,3,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,6.0,2023-05-22/2023-05-28,Friday,7
107999,2023-05-26,07:53:46,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-05-22/2023-05-28,Friday,7
108000,2023-05-26,07:53:55,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2023-05-22/2023-05-28,Friday,7
108001,2023-05-26,07:54:53,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-05-22/2023-05-28,Friday,7
108002,2023-05-26,07:55:26,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-05-22/2023-05-28,Friday,7
108003,2023-05-26,07:55:33,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,2023-05-22/2023-05-28,Friday,7
108004,2023-05-26,07:55:37,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2023-05-22/2023-05-28,Friday,7
108005,2023-05-26,07:55:39,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2023-05-22/2023-05-28,Friday,7
108006,2023-05-26,07:55:39,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-05-22/2023-05-28,Friday,7
108007,2023-05-26,07:55:39,1,8,Hell's Kitchen,3,14.75,Coffee beans,Espresso Beans,Espresso Roast,14.75,2023-05-22/2023-05-28,Friday,7
108008,2023-05-26,07:55:53,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,2023-05-22/2023-05-28,Friday,7
108009,2023-05-26,07:55:53,1,5,Lower Manhattan,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,7.6,2023-05-22/2023-05-28,Friday,7
108010,2023-05-26,07:57:46,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2023-05-22/2023-05-28,Friday,7
108011,2023-05-26,07:58:12,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2023-05-22/2023-05-28,Friday,7
108012,2023-05-26,08:01:15,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2023-05-22/2023-05-28,Friday,8
108013,2023-05-26,08:03:04,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,2023-05-22/2023-05-28,Friday,8
108014,2023-05-26,08:03:36,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,2023-05-22/2023-05-28,Friday,8
108015,2023-05-26,08:04:14,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,2023-05-22/2023-05-28,Friday,8
108016,2023-05-26,08:04:52,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2023-05-22/2023-05-28,Friday,8
108017,2023-05-26,08:06:31,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,2023-05-22/2023-05-28,Friday,8
108018,2023-05-26,08:07:07,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2023-05-22/2023-05-28,Friday,8
108019,2023-05-26,08:07:23,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2023-05-22/2023-05-28,Friday,8
108020,2023-05-26,08:07:29,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,2023-05-22/2023-05-28,Friday,8
108021,2023-05-26,08:07:52,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,10.5,2023-05-22/2023-05-28,Friday,8
108022,2023-05-26,08:09:34,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023-05-22/2023-05-28,Friday,8
